"Catchment basin";"2015";"2018"
1;849.0;948.0
2;1348.0;1655.0
3;1278.0;1488.0
4;1698.0;2069.0
5;232.0;309.0
6;698.0;697.0
7;199.0;1796.0
8;1048.0;1510.0
9;815.0;1125.0
10;479.0;474.0
11;812.0;856.0
